Id,Front,Left,Rear,Right
2c91809a59f17e5d015a21bde7a934f4,0.982037,0.000284,0.000713,0.016965
2c9180975a056a64015a1e6ed9d67c45,0.994920,0.002666,0.000297,0.002117
2c9180975a056a64015a1e4849057896,0.001768,0.000248,0.997983,0.000000
2c9180975a056a64015a1e4849057895,0.989929,0.005663,0.000013,0.004395
2c91809a59f17e5d015a21a830a03132,0.000100,0.000031,0.999869,0.000000
2c9180975a056a64015a1e6ed9d67c4d,0.997554,0.000019,0.000000,0.002426
2c91809659f86230015a08b10bc66c48,0.999555,0.000000,0.000170,0.000274
2c91809659f86230015a0a1559e12a1e,0.996415,0.002255,0.000358,0.000972
2c91809659f86230015a0811d9775e26,0.736788,0.000331,0.012054,0.250827
2c91809659f86230015a08cf83396eca,0.999982,0.000000,0.000000,0.000018
2c91809659f86230015a0886ce2a6829,0.999729,0.000258,0.000000,0.000014
2c91809659f86230015a08cf83396ec5,0.999807,0.000000,0.000000,0.000193
2c91809659f86230015a0864733f652c,0.005738,0.000056,0.994183,0.000024
2c91809659f86230015a0841dafc621a,1.000000,0.000000,0.000000,0.000000
2c91809659f86230015a0864733f652a,0.000100,0.000378,0.999492,0.000030
2c91808d5aba7da4015acde018f764b2,0.984152,0.000000,0.000037,0.015811
2c91808d5aba7da4015acde018f764af,0.000015,0.000675,0.999281,0.000029
2c91808e5aba7da4015acdba35e15e7d,0.000000,0.000000,1.000000,0.000000
2c91808e5aba7da4015acdea5abc617e,0.999454,0.000000,0.000319,0.000227
2c9180845aba7d30015acdbd097004e6,0.991542,0.000000,0.001524,0.006934
2c91808d5aba7da4015acdaa928a6136,0.000000,0.000000,1.000000,0.000000
2c91808e5aba7da4015acd7e578b5afa,0.000000,0.000028,0.999940,0.000032
2c91808d5aba7da4015acd8d91465f64,0.021688,0.002315,0.975998,0.000000
2c91808d5aba7da4015acd8d91465f61,0.951149,0.000132,0.004620,0.044098
2c91808e5aba7da4015acd7e578b5afd,0.999802,0.000058,0.000000,0.000140
2c91808e5aba7da4015acd9760c15c1b,0.996049,0.000322,0.000000,0.003629
2c91808e5aba7da4015acd9760c15c1a,0.000000,0.000560,0.999213,0.000227
2c9180845aba7d30015acde7e47f06a4,0.998410,0.000000,0.000233,0.001357
2c91808e5aba7da4015acde2207160e7,0.997448,0.000010,0.000056,0.002485
2c91808e5aba7da4015acde486e76119,0.999671,0.000000,0.000000,0.000329
2c91808e5aba7da4015acde2207160e8,0.001438,0.000508,0.998034,0.000021
2c91808e5aba7da4015acddff6ac60c5,0.999988,0.000000,0.000000,0.000012
2c9180845aba7d30015acde7e47f06aa,0.002992,0.001104,0.995892,0.000012
2c91808d5aba7da4015acdec7849655c,0.999941,0.000000,0.000000,0.000059
2c9180975a056a64015a1e4e95a97945,0.000012,0.000058,0.999930,0.000000
2c9180975a056a64015a1e62a6f57b6d,0.999836,0.000045,0.000000,0.000118
2c9180975a056a64015a1e62a6f57b6e,0.029160,0.001210,0.969614,0.000016
2c9180975a056a64015a1e44fa15781d,0.999596,0.000076,0.000063,0.000266
2c9180975a056a64015a1e3f26a47717,1.000000,0.000000,0.000000,0.000000
2c9180975a056a64015a1e58d40e7aa8,0.002011,0.000028,0.997961,0.000000
2c9180975a056a64015a1e44e95b7800,0.832832,0.000942,0.012363,0.153863
2c9180975a056a64015a1e44e95b7808,0.856242,0.002871,0.006956,0.133931
2c9180975a056a64015a1e44e95b780f,0.998153,0.000000,0.000438,0.001409
2c91808e5aba7da4015acd4229d357fe,0.003818,0.003953,0.992229,0.000000
2c91809e5aba7d25015acdc01e892881,0.002253,0.004265,0.991464,0.002018
2c91808e5aba7da4015acd3f655a57c2,0.000000,0.000000,1.000000,0.000000
2c91809e5aba7d25015acd47c6251ed2,0.000000,0.000363,0.999637,0.000000
2c9180ad5b853aa1015b8b5aeef751bd,0.999968,0.000000,0.000000,0.000032
2c91809e5aba7d25015acd49fc7b1f01,0.994268,0.000000,0.000332,0.005400
2c91808e5aba7da4015acd2dfdd056ff,0.000000,0.000054,0.999946,0.000000
2c9180a35b853b13015b8b57334a5047,0.438233,0.000000,0.011552,0.550215
2c9180935b853a2d015b8b60875a4cef,0.613681,0.274136,0.112183,0.000000
2c91809e5aba7d25015acdc01e892888,0.922623,0.008960,0.000914,0.067503
2c91808d5aba7da4015acd47ee815caa,0.000134,0.008472,0.982544,0.008850
2c9180845aba7d30015acdc866670576,0.021439,0.002236,0.348739,0.627587
2c91808d5aba7da4015acd47ee815ca0,0.912906,0.051899,0.035196,0.000000
2c9180ad5b853aa1015b8c0df5d85bf3,0.076554,0.000047,0.213917,0.709483
2c9180ad5b853aa1015b8c0df5d85bf8,0.999953,0.000000,0.000000,0.000047
2c91808e5aba7da4015acd5409db58f7,0.592790,0.000150,0.004961,0.402099
2c9180935b853a2d015b8bd0b96954a9,0.999960,0.000040,0.000000,0.000000
2c91808e5aba7da4015acd9f8e0d5c94,0.000063,0.000331,0.999606,0.000000
2c9180ad5b853aa1015b8b69c6a95289,0.998315,0.000130,0.000000,0.001554
2c91809e5aba7d25015acd4d0d041f3f,0.999703,0.000090,0.000000,0.000207
2c9180ad5b853aa1015b8b69c6a95292,0.000000,0.000324,0.999579,0.000098
2c91809e5aba7d25015acd4d0d041f3c,0.000201,0.001846,0.997952,0.000000
2c9180845aba7d30015acd5c653c00d9,0.001962,0.026893,0.971021,0.000124
2c9180ad5b853aa1015b8b9bfc775648,0.001962,0.026893,0.971021,0.000124
2c9180a35b853b13015b8b725f9851ce,0.000158,0.004033,0.995497,0.000312
2c9180845aba7d30015acd5c653c00be,0.999836,0.000164,0.000000,0.000000
2c91808e5aba7da4015acd44d6df5829,0.000078,0.000136,0.995676,0.004110
2c9180935b853a2d015b8b9a210c513c,0.000038,0.000000,0.999962,0.000000
2c91808e5aba7da4015acd44d6df5823,0.000038,0.000000,0.999962,0.000000
2c9180935b853a2d015b920353111f7c,0.000255,0.001208,0.998537,0.000000
2c91808d5aba7da4015acd4aac205ccd,0.997372,0.000000,0.000000,0.002628
2c9180935b853a2d015b8b65c9ab4d46,0.988108,0.000000,0.000564,0.011329
2c91808d5aba7da4015acd4d46cd5d15,0.999863,0.000015,0.000000,0.000122
2c91808e5aba7da4015acd4a1b465873,0.000393,0.000077,0.999436,0.000093
2c91808d5aba7da4015acd473c315c7a,0.000064,0.003636,0.996289,0.000012
2c9180935b853a2d015b8b5c6a6f4cbd,0.999245,0.000000,0.000000,0.000755
2c91808d5aba7da4015acd473c315c7d,1.000000,0.000000,0.000000,0.000000
2c91808d5aba7da4015acda20ef360a5,0.999581,0.000000,0.000000,0.000419
2c91808d5aba7da4015acdb8ac7b61d7,0.736140,0.000000,0.003351,0.260509
2c91808d5aba7da4015acdb8ac7b61d6,1.000000,0.000000,0.000000,0.000000
2c91808e5aba7da4015acd5a21f15954,0.999988,0.000012,0.000000,0.000000
2c91808e5aba7da4015acd4cd5795897,0.977312,0.000000,0.000596,0.022092
2c9180a35b853b13015b8b5b03f15063,0.977312,0.000000,0.000596,0.022092
2c9180845aba7d30015acdc5b2610540,0.003701,0.004506,0.991770,0.000024
2c91808d5aba7da4015acdb8ac7b61cd,0.999875,0.000033,0.000000,0.000091
2c9180845aba7d30015acdc5b2610547,0.992074,0.000000,0.000037,0.007889
2c91808e5aba7da4015acd4cd57958a5,0.998819,0.000000,0.000194,0.000987
2c91808e5b853b1a015b8b770bcf4c3b,0.998588,0.000122,0.000023,0.001268
2c91808e5aba7da4015acd5a43015971,0.001167,0.061323,0.474867,0.462643
2c91808e5aba7da4015acd5a43015973,0.993525,0.000059,0.000747,0.005668
2c91808d5aba7da4015acdd3fa8963b2,0.397479,0.000000,0.010174,0.592347
2c91809e5aba7d25015acde7c2c62b7f,0.999867,0.000133,0.000000,0.000000
2c9180ad5b853aa1015b8b88d370551e,0.003637,0.003166,0.993047,0.000150
2c9180935b853a2d015b8b6f39a04e0e,0.000000,0.000015,0.999985,0.000000
2c91808e5aba7da4015acd546633590d,1.000000,0.000000,0.000000,0.000000
2c91808d5aba7da4015acdd3fa8963b7,0.000144,0.005625,0.994071,0.000160
2c91808e5b853b1a015b8ba12a9c4e66,1.000000,0.000000,0.000000,0.000000
2c9180935b853a2d015b9251f48f23e3,0.997921,0.000000,0.000296,0.001783
2c9180ad5b853aa1015b8b730c72535e,0.999672,0.000000,0.000312,0.000016
2c91808e5aba7da4015acd5a62bc5988,0.997963,0.000000,0.000023,0.002013
2c9180a35b853b13015b8b58df1a5059,0.996151,0.000866,0.000964,0.002018
2c9180845aba7d30015acd5c653c00d8,0.995768,0.000000,0.003793,0.000439
2c9180ad5b853aa1015b8b6d289f52d5,0.998007,0.000000,0.000824,0.001168
2c9180845aba7d30015acd4d2ca00037,0.000000,0.000845,0.999155,0.000000
2c9180ad5b853aa1015b8b61066151f5,0.003546,0.008605,0.987848,0.000000
2c9180a35b853b13015b8bdae78b5875,0.998976,0.000095,0.000032,0.000897
2c91808d5aba7da4015acdae944f616e,0.998976,0.000095,0.000032,0.000897
2c91809e5aba7d25015acdb99fff27ce,0.004443,0.000813,0.994744,0.000000
2c91809e5aba7d25015acd722bec2179,0.000259,0.000164,0.999577,0.000000
2c9180935b853a2d015b8b9a210c514a,0.969355,0.000000,0.001026,0.029619
2c91808e5b853b1a015b8b9c5cfb4e2f,1.000000,0.000000,0.000000,0.000000
2c91808e5b853b1a015b8b9c5cfb4e29,0.000480,0.005261,0.994259,0.000000
2c91808e5aba7da4015acd68cea25a0e,0.000000,0.004064,0.995936,0.000000
2c91809659f86230015a08ad579a6bd9,0.999887,0.000113,0.000000,0.000000
2c91809659f86230015a085af3516476,0.999809,0.000077,0.000000,0.000114
2c91809659f86230015a08d006806f3c,0.000173,0.000000,0.999827,0.000000
2c91809659f86230015a0853b4356382,1.000000,0.000000,0.000000,0.000000
2c91809659f86230015a09b5d5e012b1,0.458144,0.506121,0.035735,0.000000
2c91809659f86230015a09b5d5e012ac,0.000014,0.000157,0.999800,0.000029
2c91809659f86230015a08913d696916,0.998240,0.000000,0.000387,0.001373
2c91809659f86230015a091d86587829,0.999763,0.000000,0.000025,0.000212
2c91808e5aba7da4015acdea7a2b61a5,0.013942,0.000406,0.985652,0.000000
2c91809e5aba7d25015acd7eaf23224a,0.989217,0.002015,0.000021,0.008747
2c91808d5aba7da4015acd9bc1406042,0.001891,0.003710,0.994348,0.000051
2c9180935b853a2d015b8b5ac4b74c9c,0.005868,0.012662,0.981366,0.000104
2c91809e5aba7d25015acd75ac2f21b6,0.000098,0.000466,0.999435,0.000000
2c91808d5aba7da4015acd99124c6005,0.999859,0.000042,0.000000,0.000099
2c91808e5aba7da4015acddda7fe607c,0.001622,0.000356,0.998022,0.000000
2c91809e5aba7d25015acda9589c265e,0.297649,0.000000,0.006938,0.695413
2c91808e5aba7da4015acdaf08755d6d,0.999732,0.000000,0.000206,0.000062
2c91808e5aba7da4015acdaf08755d6c,0.000000,0.007286,0.992714,0.000000
2c91808e5aba7da4015acdaf08755d6a,0.000044,0.000058,0.999876,0.000022
2c91809e5aba7d25015acd81b03022af,0.998481,0.000000,0.001465,0.000054
2c91808d5aba7da4015acdcabe7a6325,0.999468,0.000000,0.000000,0.000532
2c91808d5aba7da4015acdcabe7a632a,0.000065,0.004089,0.995834,0.000012
2c91809e5aba7d25015acdc38c432900,0.000000,0.000036,0.999964,0.000000
2c91809e5aba7d25015acdc38c4328fb,0.996207,0.001282,0.002187,0.000323
2c91809e5aba7d25015acdc38c4328f4,0.844154,0.000429,0.008117,0.147299
2c9180845aba7d30015acdb5b8cc0441,0.007563,0.023317,0.969096,0.000024
2c91809e5aba7d25015acdc892a9292e,0.999974,0.000000,0.000000,0.000026
2c91808d5aba7da4015acdc2b30e6266,0.998761,0.000000,0.001015,0.000224
2c9180845aba7d30015acdd72cb405ec,0.998276,0.000000,0.000506,0.001219
2c9180845aba7d30015acdae1b9903d2,0.000458,0.005594,0.993948,0.000000
2c9180935b853a2d015b8b7d5aa84ec6,0.992896,0.007081,0.000000,0.000023
2c91808d5aba7da4015acdc65a906300,0.003914,0.000767,0.995320,0.000000
2c91808d5aba7da4015acdc65a9062ff,0.999771,0.000000,0.000000,0.000229
2c9180935b853a2d015b8b7d5aa84ec9,0.012920,0.000000,0.987080,0.000000
2c9180935b853a2d015b8b7d5aa84ec8,0.999846,0.000132,0.000000,0.000022
2c91808d5aba7da4015acdcabe7a6330,0.000000,0.000017,0.999931,0.000052
2c91808d5aba7da4015acddb8bfb646b,0.998759,0.000000,0.001230,0.000011
2c91808d5aba7da4015acdcabe7a6335,0.999987,0.000013,0.000000,0.000000
2c91808d5aba7da4015acddb8bfb6461,0.000079,0.000043,0.999877,0.000000
2c91809e5aba7d25015acdd6c89f2a6b,0.000021,0.000531,0.998716,0.000732
2c9180975a056a64015a1e296a08742a,0.013104,0.003425,0.983471,0.000000
2c91809a59f17e5d015a21a48da730b9,0.013015,0.026901,0.960083,0.000000
2c91809a59f17e5d015a21a48da730bb,0.998942,0.000000,0.000000,0.001058
2c9180975a056a64015a1e556ce479e9,0.000000,0.000000,1.000000,0.000000
2c9180975a056a64015a1e52ab4679be,0.999447,0.000249,0.000000,0.000303
2c91809a59f17e5d015a21a7937830fe,0.000351,0.001573,0.998076,0.000000
2c9180975a056a64015a1e58ec867ab9,0.000050,0.000053,0.998303,0.001595
2c9180975a056a64015a1e58ec867abc,0.997133,0.000355,0.000000,0.002512
2c91809a59f17e5d015a21bed0cb3545,0.996101,0.000000,0.003762,0.000137
2c9180975a056a64015a22a3fb7e1824,0.924328,0.000000,0.075096,0.000576
2c9180975a056a64015a22a3fb7f1827,0.008968,0.008501,0.982493,0.000038
2c91809659f86230015a08f6a520737e,0.997842,0.000000,0.000706,0.001453
2c91809659f86230015a08f6a5207380,0.002346,0.029973,0.967680,0.000000
2c91809659f86230015a08913d696913,0.994835,0.000025,0.000000,0.005139
2c91809659f86230015a08913d696914,0.000000,0.001821,0.998161,0.000018
2c91808e5aba7da4015acdd3b8075fac,0.000000,0.000014,0.999986,0.000000
2c9180935b853a2d015b8bc9ea265438,0.999870,0.000130,0.000000,0.000000
2c9180935b853a2d015b8bc9ea265436,0.997071,0.000221,0.002634,0.000074
2c91808e5aba7da4015acd84a62d5b30,0.997071,0.000221,0.002634,0.000074
2c91809e5aba7d25015acda942fe264b,0.014717,0.001281,0.984002,0.000000
2c9180935b853a2d015b8bc253ad53f3,1.000000,0.000000,0.000000,0.000000
2c91809e5aba7d25015acd9fd7e12580,1.000000,0.000000,0.000000,0.000000
2c91808e5aba7da4015acd68cea25a0c,0.009230,0.022930,0.967483,0.000357
2c91808e5b853b1a015b8b9c5cfb4e31,0.009230,0.022930,0.967483,0.000357
2c9180845aba7d30015acdb98289047e,1.000000,0.000000,0.000000,0.000000
2c9180ad5b853aa1015b8bb71bbc57ed,1.000000,0.000000,0.000000,0.000000
2c9180ad5b853aa1015b8bb71bbc57ef,0.992888,0.005132,0.000000,0.001980
2c9180845aba7d30015acdb98289047f,0.992888,0.005132,0.000000,0.001980
2c91808e5aba7da4015acdd3964e5faa,1.000000,0.000000,0.000000,0.000000
2c91808e5ba960a0015bab2cbc9615a1,0.996838,0.002947,0.000000,0.000215
2c91809e5aba7d25015acda24fb625a1,0.996838,0.002947,0.000000,0.000215
2c91809e5aba7d25015acdd6812d2a60,0.966028,0.002273,0.000022,0.031678
2c91808e5aba7da4015acddfd49560bb,0.608717,0.008983,0.382301,0.000000
2c91808d5aba7da4015acde809146502,0.000058,0.001479,0.998463,0.000000
2c91808e5aba7da4015acdad718f5d4d,0.000000,0.000110,0.999890,0.000000
2c9180a55ba961a6015bab327ca31455,0.000000,0.000110,0.999890,0.000000
2c91808d5aba7da4015acde809146505,0.999927,0.000073,0.000000,0.000000
2c91808e5b853b1a015b8b60d8374a04,0.000000,0.000110,0.999824,0.000066
2c91808e5aba7da4015acdbd98a75ea6,0.999502,0.000498,0.000000,0.000000
2c91808e5aba7da4015acdbd98a75ea3,0.999980,0.000020,0.000000,0.000000
2c9180ad5b853aa1015b8be26d245a4f,0.999980,0.000020,0.000000,0.000000
2c91809e5aba7d25015acd8b68112390,0.990076,0.000062,0.000000,0.009862
2c9180ad5b853aa1015b8b8fdfc95597,1.000000,0.000000,0.000000,0.000000
2c9180845aba7d30015acd9f1bc4032c,0.997181,0.000217,0.000000,0.002601
2c9180a35b853b13015b8bde0f0058ad,0.999981,0.000000,0.000019,0.000000
2c9180a35b853b13015b8bde0f0058a0,0.001245,0.014618,0.984098,0.000038
2c9180845aba7d30015acd9f1bc3031f,0.001245,0.014618,0.984098,0.000038
2c9180a35b853b13015b8bde0f00589c,0.999971,0.000000,0.000000,0.000029
2c91809e5aba7d25015acd9fba2f256a,0.997801,0.000000,0.000000,0.002199
2c91809e5aba7d25015acda942fe2641,0.000000,0.000700,0.999212,0.000088
2c91808e5aba7da4015acdd6a31a5ffd,0.999929,0.000000,0.000000,0.000071
2c91808d5aba7da4015acdaab72c613b,0.000012,0.000391,0.990153,0.009445
2c91809e5aba7d25015acdb99fff27d4,0.999947,0.000053,0.000000,0.000000
2c9180ad5b853aa1015b8be0a8835a19,0.000852,0.081773,0.564600,0.352775
2c9180ad5b853aa1015b8be0a8835a1b,0.999947,0.000053,0.000000,0.000000
2c91809e5aba7d25015acdbd77cd2837,0.999877,0.000000,0.000000,0.000123
2c9180935b853a2d015b8bdbb7ab554d,0.999976,0.000000,0.000000,0.000024
2c91808d5aba7da4015acd9badff601e,0.999976,0.000000,0.000000,0.000024
2c91808d5aba7da4015acd9badff6027,0.999818,0.000182,0.000000,0.000000
2c91809e5aba7d25015acda5dd0e25fc,1.000000,0.000000,0.000000,0.000000
2c91808d5aba7da4015acdbd583c6211,0.000000,0.000000,1.000000,0.000000
2c91809e5aba7d25015acdcf32e229ce,0.999960,0.000000,0.000000,0.000040
2c91809e5aba7d25015acda24fb625a5,0.000000,0.000000,1.000000,0.000000
2c91808e5aba7da4015acda316005ccb,0.000108,0.000146,0.999733,0.000013
2c9180a35b853b13015b8b693dc750fd,0.997925,0.000012,0.000019,0.002045
2c9180a35b853b13015b8b5e45a9509a,0.999856,0.000000,0.000000,0.000144
2c9180a35b853b13015b8b693dc750fa,0.000000,0.000181,0.999819,0.000000
2c9180845aba7d30015acd98bc0902d3,0.000026,0.000148,0.999700,0.000126
2c91808e5aba7da4015acdd6162f5fd9,0.035875,0.000177,0.963948,0.000000
2c9180a35b853b13015b8b63c4a450c9,0.999450,0.000442,0.000000,0.000108
2c91808e5aba7da4015acdd6162f5fd4,0.999838,0.000000,0.000036,0.000126
2c91809e5aba7d25015acdd1504a2a00,0.000000,0.000027,0.999973,0.000000
2c91809e5aba7d25015acd98fc6924d5,0.999348,0.000000,0.000282,0.000370
2c91808e5ba96106015bab2f8b6513fd,0.995580,0.004420,0.000000,0.000000
2c91808d5aba7da4015acd910b405f80,0.007728,0.005976,0.986296,0.000000
2c91808d5aba7da4015acde809146509,0.970972,0.000000,0.000140,0.028889
2c91808e5aba7da4015acdad718f5d4a,0.983389,0.000000,0.012177,0.004434
2c91808d5aba7da4015acde80914650a,0.000976,0.023862,0.940674,0.034488
2c9180a55ba961a6015bab327ca31452,0.983389,0.000000,0.012177,0.004434
2c91808d5aba7da4015acde80914650f,0.000111,0.000355,0.999419,0.000114
2c9180a55ba961a6015bab327ca3144a,0.015115,0.000446,0.984374,0.000065
2c91809e5aba7d25015acd8793a8231f,0.994449,0.000000,0.000589,0.004961
2c91809e5ba96014015bab30da41167f,0.999881,0.000000,0.000000,0.000119
2c91808e5aba7da4015acda316015ccf,0.999381,0.000219,0.000025,0.000375
2c91809e5ba96014015bab358c131729,0.999558,0.000000,0.000304,0.000138
2c91808e5aba7da4015acd97fac15c26,1.000000,0.000000,0.000000,0.000000
2c91808e5ba96106015bab6991a51c67,0.001031,0.000594,0.992361,0.006014
2c91809e5aba7d25015acd8793a82321,0.000498,0.000096,0.999266,0.000140
2c9180a55ba961a6015bab3c70561657,0.044713,0.022863,0.930380,0.002044
2c91809e5aba7d25015acdb6308c27a8,0.998435,0.000000,0.001125,0.000440
2c91808e5b853b1a015b8bf3079752d9,0.998435,0.000000,0.001125,0.000440
2c91808e5aba7da4015acda32f655cd5,0.999668,0.000000,0.000000,0.000332
2c9180ad5b853aa1015b8bc7076158f2,0.999987,0.000000,0.000000,0.000013
2c91808e5aba7da4015acda32f655cdd,0.999987,0.000000,0.000000,0.000013
2c9180845aba7d30015acdbc74bd04a8,0.989827,0.010173,0.000000,0.000000
2c91808e5b853b1a015b8bd7f40551be,0.975214,0.000717,0.002099,0.021969
2c9180a35b853b13015b922b89b32285,1.000000,0.000000,0.000000,0.000000
2c91808e5ba960a0015bab26ba0b1474,0.996106,0.000000,0.000687,0.003207
2c91809e5aba7d25015acd9b56c324e8,0.996106,0.000000,0.000687,0.003207
2c9180935b853a2d015b8b8324be4f28,0.000131,0.000040,0.999830,0.000000
2c9180935b853a2d015b8b8324be4f34,0.000000,0.000625,0.999375,0.000000
2c9180845aba7d30015acdbc74bd04bf,0.999303,0.000670,0.000000,0.000028
2c9180a35b853b13015b8b74460751fa,0.998534,0.000000,0.000000,0.001466
2c9180ad5b853aa1015b8be26d245a45,0.083045,0.000768,0.535097,0.381089
2c91808e5aba7da4015acdbd98a75ebb,1.000000,0.000000,0.000000,0.000000
2c9180845aba7d30015acd9f725b033d,0.794405,0.197578,0.000946,0.007071
2c9180845aba7d30015acd9f725b033b,0.000177,0.001278,0.998107,0.000438
2c9180ad5b853aa1015b8b88d3705511,0.001303,0.000071,0.998192,0.000434
2c91809e5aba7d25015acde7c2c62b6a,0.998583,0.000000,0.000000,0.001417
2c9180935b853a2d015b8bc253ad53ec,0.999206,0.000000,0.000000,0.000794
2c91809659f86230015a088b500a6899,0.999957,0.000000,0.000043,0.000000
2c91809659f86230015a088b500a689a,0.000000,0.000091,0.999864,0.000046
2c91809659f86230015a0811ee915e2b,0.000000,0.000015,0.999985,0.000000
2c91809659f86230015a078e631251f9,0.989613,0.000000,0.010150,0.000237
2c91809659f86230015a081c0b635f25,0.935813,0.000000,0.060002,0.004185
